Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),hour,day,month,day_of_week,hour_sin,hour_cos,month_sin,month_cos,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl,precipitation
2024-01-01 00:00:00+00:00,143.0,193.0,14.625,17.55,21.2,16.0,16.575,1.095,8.9,3.9425,0,1,1,0,0.0,1.0,0.4999999999999999,0.8660254037844387,6.2,100,4.9,306,1018.6,0.0
2024-01-01 01:00:00+00:00,149.0,198.25,14.775,16.975,21.025,14.6,13.85,1.1,8.9,3.7575,1,1,1,0,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,9.7,91,3.8,343,1019.8,0.0
2024-01-01 02:00:00+00:00,167.75,215.5,14.15,15.625,19.8,13.575,13.5,1.0275,8.9,3.7375,2,1,1,0,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,9.9,90,3.6,354,1020.2,0.0
2024-01-01 03:00:00+00:00,167.75,217.0,12.475,10.225,15.575,11.05,13.175,0.9525,8.9,3.72,3,1,1,0,0.7071067811865476,0.7071067811865476,0.4999999999999999,0.8660254037844387,10.8,87,4.7,351,1020.8,0.0
2024-01-01 04:00:00+00:00,159.25,214.75,12.85,12.95,17.325,12.025,14.15,0.885,8.9,3.45,4,1,1,0,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,11.9,80,5.8,353,1021.3,0.0
2024-01-01 05:00:00+00:00,154.75,211.5,12.425,12.275,16.65,11.1,14.075,0.8525,8.9,3.2125,5,1,1,0,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,13.0,72,4.5,346,1021.3,0.0
2024-01-01 06:00:00+00:00,151.0,213.0,12.675,13.5,17.5,12.075,14.05,0.7975,8.9,3.155,6,1,1,0,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,14.0,69,3.4,328,1020.4,0.0
2024-01-01 07:00:00+00:00,146.25,212.5,11.875,11.975,16.05,11.475,13.8,0.7875,8.9,3.03,7,1,1,0,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,15.1,66,3.8,311,1019.1,0.0
2024-01-01 08:00:00+00:00,138.75,208.5,13.825,19.125,21.425,14.0,20.075,0.8775,8.9,3.06,8,1,1,0,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,15.9,64,5.2,304,1018.0,0.0
2024-01-01 09:00:00+00:00,135.5,213.25,13.9,18.675,21.225,14.075,23.1,0.935,9.4,3.0675,9,1,1,0,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,16.4,62,6.4,308,1017.1,0.0
2024-01-01 10:00:00+00:00,141.0,207.75,13.675,16.875,20.075,13.9,23.6,1.0075,13.875,3.06,10,1,1,0,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,16.5,62,8.2,311,1016.6,0.0
2024-01-01 11:00:00+00:00,155.75,222.75,12.65,15.8,18.7,12.6,23.8,1.1575,20.15,3.3175,11,1,1,0,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,15.9,65,8.2,319,1016.4,0.0
2024-01-01 12:00:00+00:00,170.0,238.75,14.4,22.4,23.625,16.3,18.65,1.105,27.25,3.395,12,1,1,0,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,13.2,79,6.6,319,1016.5,0.0
2024-01-01 13:00:00+00:00,188.5,265.0,14.075,22.175,23.25,15.375,15.45,1.275,36.625,4.0775,13,1,1,0,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,10.8,88,6.1,320,1018.2,0.0
2024-01-01 14:00:00+00:00,187.5,271.75,12.45,15.25,18.225,13.05,14.3,1.1625,42.025,3.9225,14,1,1,0,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,9.8,92,6.1,310,1018.8,0.0
2024-01-01 15:00:00+00:00,161.5,241.25,12.275,14.225,17.55,12.8,12.95,0.9525,50.375,3.4975,15,1,1,0,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,9.0,93,6.5,304,1019.2,0.0
2024-01-01 16:00:00+00:00,165.5,241.0,12.475,15.675,18.525,13.525,16.5,1.035,31.425,3.3525,16,1,1,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,8.2,95,5.9,308,1019.4,0.0
2024-01-01 17:00:00+00:00,161.75,235.0,12.6,14.5,17.95,14.2,17.85,1.0333333333333334,22.25,3.95,17,1,1,0,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,7.4,96,5.6,310,1019.5,0.0
2024-01-01 18:00:00+00:00,146.25,219.75,13.025,14.675,18.4,20.875,17.6,0.94,17.2,3.435,18,1,1,0,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,6.8,97,5.6,310,1019.1,0.0
2024-01-01 19:00:00+00:00,172.5,280.25,13.525,15.225,19.125,21.75,18.525,0.985,15.9,3.465,19,1,1,0,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,6.1,98,6.4,313,1018.9,0.0
2024-01-01 20:00:00+00:00,210.5,340.25,14.125,16.625,20.325,23.725,21.125,1.075,15.9,4.595,20,1,1,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,5.6,99,6.6,315,1018.3,0.0
2024-01-01 21:00:00+00:00,220.75,356.25,13.35,14.85,18.75,22.4,22.625,1.12,15.9,4.24,21,1,1,0,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,5.3,99,6.1,310,1018.2,0.0
2024-01-01 22:00:00+00:00,219.75,351.75,13.575,17.15,20.15,23.125,22.875,1.1575,15.9,4.62,22,1,1,0,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,4.9,100,6.0,303,1018.0,0.0
2024-01-01 23:00:00+00:00,220.0,342.6666666666667,13.2,16.366666666666667,19.433333333333334,21.433333333333334,22.8,0.96,15.9,4.416666666666667,23,1,1,0,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,4.7,100,5.2,304,1017.9,0.0
2024-01-02 00:00:00+00:00,192.5,294.75,12.875,15.525,18.725,22.175,20.35,0.6875,15.9,4.025,0,2,1,1,0.0,1.0,0.4999999999999999,0.8660254037844387,4.4,100,5.4,312,1018.0,0.0
2024-01-02 01:00:00+00:00,187.25,275.75,12.625,14.125,17.8,20.4,19.5,0.635,15.9,3.275,1,2,1,1,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,7.9,92,6.9,332,1019.1,0.0
2024-01-02 02:00:00+00:00,187.75,277.0,13.125,17.225,19.85,21.575,19.725,0.5425,15.9,2.6375,2,2,1,1,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,8.4,91,6.3,336,1020.0,0.0
2024-01-02 03:00:00+00:00,188.5,264.75,12.5,14.55,17.925,19.1,19.725,0.4675,15.9,2.4125,3,2,1,1,0.7071067811865476,0.7071067811865476,0.4999999999999999,0.8660254037844387,9.2,88,6.6,347,1020.6,0.0
2024-01-02 04:00:00+00:00,185.25,257.0,12.0,13.175,16.75,17.425,22.225,0.6125,15.9,2.63,4,2,1,1,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,9.9,83,4.0,10,1021.3,0.0
2024-01-02 05:00:00+00:00,178.0,246.5,12.85,13.9,17.8,19.95,23.525,0.6125,15.9,2.4625000000000004,5,2,1,1,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,11.1,76,1.3,34,1021.3,0.0
2024-01-02 06:00:00+00:00,173.25,244.75,12.175,11.975,16.3,18.0,23.6,0.6475,15.9,2.3125,6,2,1,1,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,12.2,70,1.1,18,1020.2,0.0
2024-01-02 07:00:00+00:00,172.25,245.75,13.7,17.475,20.425,22.475,23.275,0.7324999999999999,15.9,2.28,7,2,1,1,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,13.4,67,1.8,360,1018.8,0.0
2024-01-02 08:00:00+00:00,131.25,191.0,13.925,17.525,20.6,23.1,27.6,0.71,15.9,2.235,8,2,1,1,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,14.4,65,2.9,353,1017.7,0.0
2024-01-02 09:00:00+00:00,118.25,174.25,14.825,20.25,22.825,26.15,30.65,0.8975,17.325,2.355,9,2,1,1,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,15.1,63,3.5,336,1016.7,0.0
2024-01-02 10:00:00+00:00,116.75,164.75,14.85,21.075,23.325,23.5,30.575,1.03,23.55,2.3875,10,2,1,1,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,15.2,63,5.3,332,1016.2,0.0
2024-01-02 11:00:00+00:00,117.75,162.5,12.375,13.8,17.4,17.85,31.2,0.96,45.05,2.5425,11,2,1,1,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,14.5,65,7.1,336,1016.0,0.0
2024-01-02 12:00:00+00:00,132.5,184.0,11.55,12.775,16.075,17.35,22.775,1.065,80.8,2.98,12,2,1,1,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,11.7,79,6.3,347,1016.3,0.0
2024-01-02 13:00:00+00:00,150.5,210.75,11.55,15.475,17.65,19.35,18.8,1.005,120.65,3.4475,13,2,1,1,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,9.6,89,6.3,329,1017.7,0.0
2024-01-02 14:00:00+00:00,148.75,210.75,12.575,17.475,19.475,21.8,19.075,0.9725,161.03333333333333,3.4325,14,2,1,1,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,8.8,92,6.4,322,1018.1,0.0
2024-01-02 15:00:00+00:00,147.5,215.5,13.85,19.525,21.625,24.05,18.75,0.9975,162.65,3.485,15,2,1,1,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,8.0,93,5.9,322,1018.1,0.0
2024-01-02 16:00:00+00:00,141.0,206.5,13.775,18.875,21.25,23.425,21.95,1.2125,93.925,3.345,16,2,1,1,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,6.8,95,8.4,313,1018.4,0.0
2024-01-02 17:00:00+00:00,137.5,202.5,14.15,20.2,22.225,24.9,22.975,1.745,36.775,3.29,17,2,1,1,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,6.6,95,6.8,302,1018.5,0.0
2024-01-02 18:00:00+00:00,180.75,265.25,21.15,41.8,39.425,43.4,24.2,3.8975,15.925,5.202500000000001,18,2,1,1,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,6.2,96,6.1,315,1018.2,0.0
2024-01-02 19:00:00+00:00,256.5,359.5,18.825,36.675,34.825,38.3,23.475,2.9075,15.9,7.18,19,2,1,1,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,5.9,97,6.4,322,1018.1,0.0
2024-01-02 20:00:00+00:00,248.75,324.5,14.575,20.15,22.525,26.15,20.725,1.7675,15.9,6.32,20,2,1,1,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,5.2,99,5.5,337,1018.0,0.0
2024-01-02 21:00:00+00:00,262.0,361.75,15.975,24.5,26.025,29.7,20.55,1.885,15.9,5.985,21,2,1,1,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,4.4,100,8.2,345,1018.0,0.0
2024-01-02 22:00:00+00:00,198.5,282.75,14.625,20.25,22.65,25.9,20.475,1.14,15.9,5.1475,22,2,1,1,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,4.9,100,6.6,347,1017.6,0.0
2024-01-02 23:00:00+00:00,155.66666666666666,225.0,12.366666666666667,13.166666666666666,17.066666666666666,20.73333333333333,20.0,0.7666666666666666,15.9,4.073333333333333,23,2,1,1,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,4.8,100,5.0,339,1017.5,0.0
2024-01-03 00:00:00+00:00,143.75,203.25,12.475,13.75,17.45,21.625,16.225,1.02,15.9,3.6225,0,3,1,2,0.0,1.0,0.4999999999999999,0.8660254037844387,4.7,100,2.4,333,1017.7,0.0
2024-01-03 01:00:00+00:00,138.75,195.75,12.125,14.2,17.425,19.8,14.025,1.05,15.9,3.4925,1,3,1,2,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,6.0,99,4.0,350,1018.7,0.0
2024-01-03 02:00:00+00:00,131.75,194.5,11.525,11.275,15.375,18.5,13.5,0.9175,15.9,3.3075,2,3,1,2,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,6.5,99,3.4,18,1019.3,0.0
2024-01-03 03:00:00+00:00,117.0,175.75,11.2,10.95,14.95,17.7,13.125,0.84,15.9,3.0775,3,3,1,2,0.7071067811865476,0.7071067811865476,0.4999999999999999,0.8660254037844387,7.4,98,3.3,49,1020.0,0.0
2024-01-03 04:00:00+00:00,111.75,175.75,11.175,9.7,14.225,16.375,15.325,0.8475,16.5,2.98,4,3,1,2,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,8.7,97,3.6,90,1020.7,0.0
2024-01-03 05:00:00+00:00,109.25,178.5,11.325,10.95,15.05,17.45,17.225,0.925,15.925,2.965,5,3,1,2,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,10.0,95,3.3,139,1020.8,0.0
2024-01-03 06:00:00+00:00,110.5,172.0,11.2,11.45,15.225,18.45,17.0,0.9925,15.925,3.33,6,3,1,2,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,12.4,82,2.2,180,1019.9,0.0
2024-01-03 07:00:00+00:00,107.25,157.0,13.6,19.275,21.275,24.5,17.225,1.13,15.9,3.31,7,3,1,2,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,14.6,70,1.1,198,1018.7,0.0
2024-01-03 08:00:00+00:00,118.5,159.75,14.575,21.475,23.275,25.225,15.175,1.1375,15.9,3.3025,8,3,1,2,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,15.5,67,3.9,326,1017.3,0.0
2024-01-03 09:00:00+00:00,156.25,196.75,15.1,22.6,24.3,27.3,14.9,1.4675,15.9,3.545,9,3,1,2,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,15.9,66,6.4,333,1016.6,0.0
2024-01-03 10:00:00+00:00,163.0,217.0,15.725,25.65,26.45,29.8,15.125,1.5275,15.9,3.8375,10,3,1,2,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,15.8,66,6.9,332,1016.4,0.0
2024-01-03 11:00:00+00:00,196.25,250.25,12.55,18.05,19.8,22.15,15.125,1.5375,17.925,3.7775,11,3,1,2,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,15.2,68,6.8,328,1016.2,0.0
2024-01-03 12:00:00+00:00,247.0,312.25,13.95,27.325,25.85,30.325,22.25,1.7925,19.7,4.8975,12,3,1,2,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,12.5,82,6.9,321,1016.4,0.0
2024-01-03 13:00:00+00:00,289.75,358.0,13.45,20.55,21.875,25.95,24.925,1.6225,22.175,5.77,13,3,1,2,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,11.5,80,11.2,339,1017.3,0.0
2024-01-03 14:00:00+00:00,248.5,305.75,12.425,15.45,18.35,22.525,24.6,1.4575,30.8,4.9025,14,3,1,2,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,10.2,87,9.2,339,1017.5,0.0
2024-01-03 15:00:00+00:00,222.25,274.25,13.025,17.425,19.85,22.65,24.825,1.2325,37.7,4.24,15,3,1,2,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,9.2,92,7.4,331,1017.7,0.0
2024-01-03 16:00:00+00:00,201.0,249.0,14.45,19.95,22.375,23.775,19.075,1.2475,30.95,3.795,16,3,1,2,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,8.7,93,6.0,327,1018.0,0.0
2024-01-03 17:00:00+00:00,198.0,245.0,13.225,15.75,19.125,21.5,16.25,1.5825,19.55,3.99,17,3,1,2,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,8.1,95,5.1,315,1018.2,0.0
2024-01-03 18:00:00+00:00,241.0,291.75,14.4,20.175,22.425,24.825,16.25,1.83,15.9,5.0925,18,3,1,2,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,7.7,96,5.6,310,1018.0,0.0
2024-01-03 19:00:00+00:00,239.75,290.25,15.95,24.4,25.925,29.875,16.825,2.3525,15.9,5.2075,19,3,1,2,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,7.6,96,6.6,311,1017.8,0.0
2024-01-03 20:00:00+00:00,261.25,314.25,18.975,31.75,32.325,37.7,17.325000000000003,2.9975,15.9,5.63,20,3,1,2,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,6.9,97,7.4,309,1017.6,0.0
2024-01-03 21:00:00+00:00,287.25,353.75,20.55,40.175,38.05,43.075,17.175,3.45,15.9,6.6675,21,3,1,2,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,6.5,97,7.0,305,1017.7,0.0
2024-01-03 22:00:00+00:00,290.0,354.75,19.075,37.275,35.325,39.025,16.85,3.0925,15.9,7.564999999999999,22,3,1,2,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,6.0,98,6.0,303,1017.6,0.0
2024-01-03 23:00:00+00:00,246.33333333333331,317.3333333333333,16.400000000000002,30.5,29.566666666666663,32.4,16.233333333333334,2.286666666666666,15.9,6.8,23,3,1,2,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,5.5,98,5.4,312,1017.5,0.0
2024-01-04 00:00:00+00:00,230.5,302.5,14.55,22.625,23.9,26.925,12.075,1.2725,15.9,4.825,0,4,1,3,0.0,1.0,0.4999999999999999,0.8660254037844387,5.1,99,5.6,315,1017.9,0.0
2024-01-04 01:00:00+00:00,212.5,280.5,13.175,18.225,20.425,23.225,10.425,1.155,15.9,4.715,1,4,1,3,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,8.8,90,4.9,306,1019.1,0.0
2024-01-04 02:00:00+00:00,241.75,313.75,12.675,16.700000000000003,19.2,22.5,10.3,0.62,15.9,4.585,2,4,1,3,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,9.0,90,5.7,305,1019.7,0.0
2024-01-04 03:00:00+00:00,218.5,279.5,11.85,13.225,16.675,20.25,10.5,0.4525,15.9,4.1275,3,4,1,3,0.7071067811865476,0.7071067811865476,0.4999999999999999,0.8660254037844387,9.8,87,6.6,299,1020.4,0.0
2024-01-04 04:00:00+00:00,204.75,256.75,11.65,12.7,16.225,18.825,13.225,0.83,15.9,3.41,4,4,1,3,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,11.7,80,7.3,290,1021.1,0.0
2024-01-04 05:00:00+00:00,182.75,235.25,12.15,14.55,17.625,20.375,14.475,0.8425,15.9,3.1425,5,4,1,3,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,14.0,72,7.0,291,1021.0,0.0
2024-01-04 06:00:00+00:00,174.5,222.5,12.325,14.45,17.675,20.45,14.225,0.89,15.9,2.925,6,4,1,3,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,15.8,67,7.1,294,1019.7,0.0
2024-01-04 07:00:00+00:00,170.75,220.75,13.85,18.7,21.25,25.05,14.1,1.005,15.9,3.1950000000000003,7,4,1,3,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,17.0,64,4.3,294,1018.3,0.0
2024-01-04 08:00:00+00:00,195.75,257.25,14.0,18.575,21.25,25.2,21.75,1.1,15.9,3.275,8,4,1,3,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,17.8,61,2.6,326,1017.1,0.0
2024-01-04 09:00:00+00:00,228.75,307.25,13.175,15.875,19.175,22.775,25.225,1.3,15.9,3.5075,9,4,1,3,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,18.0,59,2.9,330,1016.2,0.0
2024-01-04 10:00:00+00:00,248.0,344.75,13.3,20.925,21.95,26.25,25.4,1.7225,15.9,4.0475,10,4,1,3,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,18.1,58,3.1,324,1015.9,0.0
2024-01-04 11:00:00+00:00,302.75,400.25,13.875,25.825,25.0,30.3,25.725,1.975,15.9,5.45,11,4,1,3,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,17.7,59,4.3,318,1015.7,0.0
2024-01-04 12:00:00+00:00,317.25,422.75,12.425,19.025,20.2,24.275,14.225,1.5325,15.9,6.6625,12,4,1,3,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,16.0,68,6.9,317,1015.7,0.0
2024-01-04 13:00:00+00:00,256.75,344.0,13.575,21.6,22.525,26.65,8.5,1.4275,15.9,5.9425,13,4,1,3,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,13.5,80,8.9,339,1017.3,0.0
2024-01-04 14:00:00+00:00,237.25,312.0,14.05,21.4,22.775,26.15,8.625,1.4225,15.9,5.4675,14,4,1,3,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,13.1,81,9.6,340,1017.6,0.0
2024-01-04 15:00:00+00:00,227.0,302.0,14.075,19.85,22.0,26.35,9.15,1.5825,15.9,5.9075,15,4,1,3,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,12.3,84,10.7,340,1017.9,0.0
2024-01-04 16:00:00+00:00,207.75,282.0,15.025,22.4,24.125,28.5,11.15,1.595,15.9,5.4875,16,4,1,3,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,10.5,93,10.0,345,1018.0,0.0
2024-01-04 17:00:00+00:00,185.25,265.0,14.875,20.775,23.15,27.9,11.65,1.7525,15.9,6.3925,17,4,1,3,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,9.8,95,8.3,342,1018.1,0.0
2024-01-04 18:00:00+00:00,159.0,238.0,15.175,22.15,24.1,30.4,11.725,1.8525,15.9,6.9875,18,4,1,3,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,9.0,96,6.1,332,1017.7,0.0
2024-01-04 19:00:00+00:00,161.5,245.0,16.15,25.6,26.75,31.6,11.925,2.0,15.9,8.8875,19,4,1,3,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,8.3,97,5.9,317,1017.4,0.0
2024-01-04 20:00:00+00:00,173.0,255.25,15.9,23.675,25.55,31.475,15.825,1.915,15.9,8.44,20,4,1,3,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,7.9,98,5.7,305,1017.3,0.0
2024-01-04 21:00:00+00:00,171.5,248.5,15.7,22.925,24.95,32.1,18.15,1.6575,15.9,7.3025,21,4,1,3,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,8.2,98,5.8,300,1017.3,0.0
2024-01-04 22:00:00+00:00,139.75,207.25,14.6,18.675,21.825000000000003,28.25,17.6,1.3475,15.9,5.815,22,4,1,3,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,9.0,97,6.4,297,1017.2,0.0
2024-01-04 23:00:00+00:00,127.66666666666669,198.66666666666663,13.866666666666667,16.400000000000002,20.0,24.9,17.666666666666668,1.1933333333333334,15.9,5.926666666666667,23,4,1,3,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,9.6,96,7.4,309,1017.1,0.0
2024-01-05 00:00:00+00:00,118.0,199.75,13.025,13.7,17.925,23.3,17.775,1.34,15.9,5.865,0,5,1,4,0.0,1.0,0.4999999999999999,0.8660254037844387,9.9,95,7.1,319,1017.4,0.0
2024-01-05 01:00:00+00:00,115.25,205.0,12.975,15.85,18.975,23.475,17.75,1.1475,15.9,4.6625,1,5,1,4,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,10.4,94,6.2,324,1018.6,0.1
2024-01-05 02:00:00+00:00,101.0,191.25,11.95,13.125,16.725,20.075,17.95,0.9025,15.9,4.05,2,5,1,4,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,10.4,94,6.0,327,1019.2,0.0
2024-01-05 03:00:00+00:00,86.25,161.75,11.875,11.95,16.0,20.025,18.05,0.5975,15.9,3.245,3,5,1,4,0.7071067811865476,0.7071067811865476,0.4999999999999999,0.8660254037844387,11.0,91,4.6,342,1019.8,0.0
2024-01-05 04:00:00+00:00,68.0,123.25,11.65,11.15,15.4,19.075,9.6,0.6425,15.9,2.9475,4,5,1,4,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,11.8,88,3.8,343,1020.5,0.0
2024-01-05 05:00:00+00:00,77.5,135.25,11.7,11.1,15.4,19.975,4.625,0.7024999999999999,15.9,2.7275,5,5,1,4,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,12.8,84,4.3,336,1020.5,0.0
2024-01-05 06:00:00+00:00,68.25,133.0,11.4,10.825,15.05,19.275,4.6,0.7575000000000001,15.9,2.8025,6,5,1,4,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,15.1,74,3.0,346,1019.4,0.0
2024-01-05 07:00:00+00:00,77.75,160.0,11.4,11.45,15.375,20.3,4.2,0.8075,15.9,2.91,7,5,1,4,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,16.7,68,0.8,63,1018.0,0.0
2024-01-05 08:00:00+00:00,84.5,175.75,11.675,12.875,16.325,20.7,19.2,0.9025,15.9,3.03,8,5,1,4,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,16.9,65,1.9,112,1016.8,0.0
2024-01-05 09:00:00+00:00,94.25,191.5,14.75,21.775,23.575,30.2,26.95,1.2525,15.9,3.17,9,5,1,4,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,17.1,63,1.8,169,1016.5,0.0
2024-01-05 10:00:00+00:00,106.5,215.5,13.8,20.35,22.0,28.0,27.05,1.2875,15.9,3.4925,10,5,1,4,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,17.4,61,1.9,248,1016.2,0.0
2024-01-05 11:00:00+00:00,131.5,244.0,15.9,29.675,28.725,35.25,27.125,1.4675,15.9,3.6425,11,5,1,4,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,17.2,60,4.0,297,1016.8,0.0
2024-01-05 12:00:00+00:00,141.75,233.0,15.525,26.975,26.975,32.85,22.025,1.375,15.9,3.6,12,5,1,4,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,16.1,67,5.6,315,1016.9,0.0
2024-01-05 13:00:00+00:00,159.0,275.0,15.875,27.75,27.625,34.55,19.4,1.945,15.9,4.9125,13,5,1,4,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,11.1,90,6.4,344,1017.9,0.0
