Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl,precipitation,hour,day,month,day_of_week,hour_sin,hour_cos,month_sin,month_cos
2024-01-01 00:00:00+00:00,143.0,193.0,14.625,17.55,21.2,16.0,16.575,1.095,8.9,3.9425,7.075,97.75,4.625,315.25,1018.9,0.0,0,1,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-01 01:00:00+00:00,149.0,198.25,14.775,16.975,21.025,14.6,13.85,1.1,8.9,3.7575000000000003,9.75,90.75,3.75,345.75,1019.9,0.0,1,1,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-01-01 02:00:00+00:00,167.75,215.5,14.149999999999999,15.625,19.8,13.575,13.5,1.0275,8.9,3.7375,10.125,89.25,3.875,353.25,1020.35,0.0,2,1,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-01-01 03:00:00+00:00,167.75,217.0,12.475,10.225,15.575,11.05,13.175,0.9525,8.9,3.72,11.075000000000001,85.25,4.975,351.5,1020.925,0.0,3,1,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
2024-01-01 04:00:00+00:00,159.25,214.75,12.85,12.95,17.325,12.025,14.15,0.885,8.9,3.45,12.175,78.0,5.475,351.25,1021.3,0.0,4,1,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-01-01 05:00:00+00:00,154.75,211.5,12.425,12.275,16.65,11.1,14.075,0.8525,8.9,3.2125,13.25,71.25,4.225,341.5,1021.0749999999999,0.0,5,1,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2024-01-01 06:00:00+00:00,151.0,213.0,12.675,13.5,17.5,12.075,14.05,0.7975,8.9,3.1550000000000002,14.275,68.25,3.5,323.75,1020.075,0.0,6,1,1,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2024-01-01 07:00:00+00:00,146.25,212.5,11.875,11.975000000000001,16.05,11.475,13.8,0.7875,8.9,3.0300000000000002,15.3,65.5,4.15,309.25,1018.825,0.0,7,1,1,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-01-01 08:00:00+00:00,138.75,208.5,13.825,19.125,21.425,14.0,20.075,0.8775,8.9,3.06,16.025,63.5,5.5,305.0,1017.775,0.0,8,1,1,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2024-01-01 09:00:00+00:00,135.5,213.25,13.9,18.675,21.225,14.075,23.1,0.935,9.4,3.0675,16.424999999999997,62.0,6.85,308.75,1016.975,0.0,9,1,1,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2024-01-01 10:00:00+00:00,141.0,207.75,13.675,16.875,20.075,13.899999999999999,23.6,1.0075,13.875,3.06,16.35,62.75,8.2,313.0,1016.55,0.0,10,1,1,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-01-01 11:00:00+00:00,155.75,222.75,12.65,15.8,18.7,12.6,23.799999999999997,1.1575,20.15,3.3175,15.225,68.5,7.799999999999999,319.0,1016.425,0.0,11,1,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2024-01-01 12:00:00+00:00,170.0,238.75,14.4,22.4,23.625,16.3,18.65,1.105,27.25,3.395,12.6,81.25,6.475,319.25,1016.925,0.0,12,1,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2024-01-01 13:00:00+00:00,188.5,265.0,14.075000000000001,22.175,23.25,15.375,15.45,1.275,36.625,4.0775,10.55,89.0,6.1,317.5,1018.35,0.0,13,1,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-01-01 14:00:00+00:00,187.5,271.75,12.45,15.25,18.225,13.05,14.3,1.1625,42.025,3.9225,9.600000000000001,92.25,6.199999999999999,308.5,1018.9,0.0,14,1,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2024-01-01 15:00:00+00:00,161.5,241.25,12.275,14.225,17.55,12.8,12.95,0.9525,50.375,3.4975,8.8,93.5,6.35,305.0,1019.25,0.0,15,1,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2024-01-01 16:00:00+00:00,165.5,241.0,12.475,15.675,18.525,13.525,16.5,1.035,31.424999999999997,3.3525,8.0,95.25,5.825,308.5,1019.425,0.0,16,1,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2024-01-01 17:00:00+00:00,161.75,235.0,12.6,14.5,17.95,14.2,17.85,1.0333333333333334,22.25,3.95,7.25,96.25,5.6,310.0,1019.4,0.0,17,1,1,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-01-01 18:00:00+00:00,146.25,219.75,13.025,14.675,18.4,20.875,17.6,0.94,17.2,3.435,6.625,97.25,5.8,310.75,1019.05,0.0,18,1,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2024-01-01 19:00:00+00:00,172.5,280.25,13.525,15.225,19.125,21.75,18.525,0.985,15.9,3.465,5.975,98.25,6.45,313.5,1018.75,0.0,19,1,1,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2024-01-01 20:00:00+00:00,210.5,340.25,14.125,16.625,20.325,23.725,21.125,1.075,15.9,4.595,5.5249999999999995,99.0,6.475,313.75,1018.275,0.0,20,1,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-01-01 21:00:00+00:00,220.75,356.25,13.35,14.85,18.75,22.4,22.625,1.12,15.9,4.24,5.2,99.25,6.074999999999999,308.25,1018.1500000000001,0.0,21,1,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2024-01-01 22:00:00+00:00,219.75,351.75,13.575,17.15,20.15,23.125,22.875,1.1575,15.9,4.62,4.8500000000000005,100.0,5.8,303.25,1017.975,0.0,22,1,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2024-01-01 23:00:00+00:00,220.0,342.6666666666667,13.200000000000001,16.366666666666667,19.433333333333334,21.433333333333334,22.8,0.96,15.9,4.416666666666667,4.7,100.0,5.2,304.0,1017.9,0.0,23,1,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2024-01-02 00:00:00+00:00,192.5,294.75,12.875,15.525,18.725,22.175,20.35,0.6875,15.9,4.025,5.275,98.0,5.775,317.0,1018.275,0.0,0,2,1,1,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-02 01:00:00+00:00,187.25,275.75,12.625,14.125,17.8,20.4,19.5,0.635,15.9,3.275,8.025,91.75,6.75,333.0,1019.325,0.0,1,2,1,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-01-02 02:00:00+00:00,187.75,277.0,13.125,17.225,19.85,21.575,19.725,0.5425,15.9,2.6375,8.6,90.25,6.375,338.75,1020.15,0.0,2,2,1,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-01-02 03:00:00+00:00,188.5,264.75,12.5,14.55,17.925,19.1,19.725,0.4675,15.9,2.4125,9.375,86.75,5.949999999999999,262.75,1020.775,0.0,3,2,1,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
2024-01-02 04:00:00+00:00,185.25,257.0,12.0,13.175,16.75,17.425,22.224999999999998,0.6125,15.9,2.63,10.2,81.25,3.325,16.0,1021.3,0.0,4,2,1,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-01-02 05:00:00+00:00,178.0,246.5,12.85,13.899999999999999,17.8,19.95,23.525000000000002,0.6125,15.9,2.4625000000000004,11.375,74.5,1.25,30.0,1021.025,0.0,5,2,1,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2024-01-02 06:00:00+00:00,173.25,244.75,12.175,11.975,16.3,18.0,23.6,0.6475,15.9,2.3125,12.5,69.25,1.2750000000000001,103.5,1019.85,0.0,6,2,1,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2024-01-02 07:00:00+00:00,172.25,245.75,13.7,17.475,20.425,22.475,23.275,0.7324999999999999,15.9,2.28,13.65,66.5,2.075,358.25,1018.525,0.0,7,2,1,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-01-02 08:00:00+00:00,131.25,191.0,13.925,17.525,20.6,23.1,27.6,0.71,15.9,2.235,14.575,64.5,3.05,348.75,1017.45,0.0,8,2,1,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2024-01-02 09:00:00+00:00,118.25,174.25,14.825,20.25,22.825,26.15,30.65,0.8975,17.325,2.355,15.125,63.0,3.95,335.0,1016.575,0.0,9,2,1,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2024-01-02 10:00:00+00:00,116.75,164.75,14.850000000000001,21.075,23.325,23.5,30.575,1.03,23.55,2.3875,15.024999999999999,63.5,5.75,333.0,1016.1500000000001,0.0,10,2,1,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-01-02 11:00:00+00:00,117.75,162.5,12.375,13.8,17.4,17.85,31.2,0.96,45.050000000000004,2.5425,13.8,68.5,6.8999999999999995,338.75,1016.075,0.0,11,2,1,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2024-01-02 12:00:00+00:00,132.5,184.0,11.55,12.774999999999999,16.075,17.35,22.775,1.065,80.8,2.98,11.174999999999999,81.5,6.3,342.5,1016.65,0.0,12,2,1,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2024-01-02 13:00:00+00:00,150.5,210.75,11.55,15.475,17.65,19.35,18.8,1.005,120.65,3.4475000000000002,9.4,89.75,6.325,327.25,1017.8000000000001,0.0,13,2,1,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-01-02 14:00:00+00:00,148.75,210.75,12.575,17.475,19.475,21.8,19.075,0.9725,161.03333333333333,3.4325,8.600000000000001,92.25,6.275,322.0,1018.1,0.0,14,2,1,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2024-01-02 15:00:00+00:00,147.5,215.5,13.85,19.525,21.625,24.05,18.75,0.9975,162.65,3.485,7.7,93.5,6.525,319.75,1018.175,0.0,15,2,1,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2024-01-02 16:00:00+00:00,141.0,206.5,13.775,18.875,21.25,23.425,21.95,1.2125,93.92500000000001,3.3449999999999998,6.75,95.0,8.0,310.25,1018.425,0.0,16,2,1,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2024-01-02 17:00:00+00:00,137.5,202.5,14.15,20.2,22.225,24.9,22.975,1.745,36.775,3.29,6.5,95.25,6.625,305.25,1018.425,0.0,17,2,1,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-01-02 18:00:00+00:00,180.75,265.25,21.15,41.8,39.425,43.4,24.2,3.8975,15.925,5.202500000000001,6.125,96.25,6.175,316.75,1018.1750000000001,0.0,18,2,1,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2024-01-02 19:00:00+00:00,256.5,359.5,18.825,36.675,34.825,38.3,23.475,2.9074999999999998,15.9,7.18,5.7250000000000005,97.5,6.175000000000001,325.75,1018.075,0.0,19,2,1,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2024-01-02 20:00:00+00:00,248.75,324.5,14.575,20.15,22.525,26.15,20.725,1.7675,15.9,6.32,5.0,99.25,6.175,339.0,1018.0,0.0,20,2,1,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-01-02 21:00:00+00:00,262.0,361.75,15.975000000000001,24.5,26.025,29.7,20.55,1.885,15.9,5.985,4.525,100.0,7.799999999999999,345.5,1017.9,0.0,21,2,1,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2024-01-02 22:00:00+00:00,198.5,282.75,14.625,20.25,22.65,25.9,20.475,1.14,15.9,5.1475,4.875,100.0,6.199999999999999,345.0,1017.575,0.0,22,2,1,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2024-01-02 23:00:00+00:00,155.66666666666666,225.0,12.366666666666667,13.166666666666666,17.066666666666666,20.733333333333334,20.0,0.7666666666666666,15.9,4.073333333333333,4.8,100.0,5.0,339.0,1017.5,0.0,23,2,1,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2024-01-03 00:00:00+00:00,143.75,203.25,12.475,13.75,17.45,21.625,16.225,1.02,15.9,3.6225,5.025,99.75,2.8,337.25,1017.95,0.0,0,3,1,2,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-03 01:00:00+00:00,138.75,195.75,12.125,14.2,17.425,19.8,14.025,1.05,15.9,3.4925,6.125,99.0,3.85,267.0,1018.85,0.0,1,3,1,2,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-01-03 02:00:00+00:00,131.75,194.5,11.525,11.275,15.375,18.5,13.5,0.9175,15.9,3.3075,6.725,98.75,3.375,25.75,1019.4749999999999,0.0,2,3,1,2,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-01-03 03:00:00+00:00,117.0,175.75,11.2,10.95,14.95,17.7,13.125,0.84,15.9,3.0775,7.725,97.75,3.375,59.25,1020.175,0.0,3,3,1,2,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
2024-01-03 04:00:00+00:00,111.75,175.75,11.175,9.700000000000001,14.225,16.375,15.325,0.8475,16.5,2.98,9.024999999999999,96.5,3.525,102.25,1020.725,0.0,4,3,1,2,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-01-03 05:00:00+00:00,109.25,178.5,11.325,10.95,15.05,17.45,17.225,0.925,15.925,2.965,10.6,91.75,3.025,149.25,1020.5749999999999,0.0,5,3,1,2,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2024-01-03 06:00:00+00:00,110.5,172.0,11.2,11.45,15.225,18.45,17.0,0.9924999999999999,15.925,3.33,12.95,79.0,1.9250000000000003,184.5,1019.6,0.0,6,3,1,2,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2024-01-03 07:00:00+00:00,107.25,157.0,13.6,19.275,21.275,24.5,17.225,1.13,15.9,3.31,14.825,69.25,1.8,230.0,1018.35,0.0,7,3,1,2,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-01-03 08:00:00+00:00,118.5,159.75,14.575,21.475,23.275,25.225,15.175,1.1375,15.9,3.3025,15.6,66.75,4.525,327.75,1017.125,0.0,8,3,1,2,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2024-01-03 09:00:00+00:00,156.25,196.75,15.1,22.6,24.3,27.3,14.9,1.4675,15.9,3.545,15.875,66.0,6.525,332.75,1016.55,0.0,9,3,1,2,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2024-01-03 10:00:00+00:00,163.0,217.0,15.725000000000001,25.65,26.45,29.8,15.125,1.5275,15.9,3.8375,15.65,66.5,6.875,331.0,1016.35,0.0,10,3,1,2,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-01-03 11:00:00+00:00,196.25,250.25,12.55,18.05,19.799999999999997,22.15,15.125,1.5375,17.925,3.7775,14.524999999999999,71.5,6.825,326.25,1016.25,0.0,11,3,1,2,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2024-01-03 12:00:00+00:00,247.0,312.25,13.95,27.325,25.85,30.325,22.25,1.7925,19.7,4.8975,12.25,81.5,7.975,325.5,1016.625,0.0,12,3,1,2,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2024-01-03 13:00:00+00:00,289.75,358.0,13.45,20.55,21.875,25.95,24.925,1.6225,22.175,5.77,11.175,81.75,10.7,339.0,1017.3499999999999,0.0,13,3,1,2,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-01-03 14:00:00+00:00,248.5,305.75,12.425,15.45,18.35,22.525,24.6,1.4575,30.8,4.9025,9.95,88.25,8.75,337.0,1017.55,0.0,14,3,1,2,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2024-01-03 15:00:00+00:00,222.25,274.25,13.025,17.425,19.85,22.65,24.825,1.2325,37.7,4.24,9.075,92.25,7.050000000000001,330.0,1017.7750000000001,0.0,15,3,1,2,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2024-01-03 16:00:00+00:00,201.0,249.0,14.45,19.95,22.375,23.775,19.075,1.2475,30.95,3.795,8.549999999999999,93.5,5.775,324.0,1018.05,0.0,16,3,1,2,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2024-01-03 17:00:00+00:00,198.0,245.0,13.225,15.75,19.125,21.5,16.25,1.5825,19.55,3.99,8.0,95.25,5.225,313.75,1018.1500000000001,0.0,17,3,1,2,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-01-03 18:00:00+00:00,241.0,291.75,14.4,20.175,22.425,24.825,16.25,1.83,15.9,5.0925,7.675,96.0,5.85,310.25,1017.95,0.0,18,3,1,2,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2024-01-03 19:00:00+00:00,239.75,290.25,15.95,24.4,25.925,29.875,16.825,2.3525,15.9,5.2075,7.425,96.25,6.8,310.5,1017.75,0.0,19,3,1,2,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2024-01-03 20:00:00+00:00,261.25,314.25,18.975,31.75,32.325,37.7,17.325000000000003,2.9975,15.9,5.63,6.800000000000001,97.0,7.300000000000001,308.0,1017.625,0.0,20,3,1,2,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-01-03 21:00:00+00:00,287.25,353.75,20.55,40.175,38.05,43.075,17.175,3.45,15.9,6.6675,6.375,97.25,6.75,304.5,1017.6750000000001,0.0,21,3,1,2,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2024-01-03 22:00:00+00:00,290.0,354.75,19.075,37.275,35.325,39.025,16.85,3.0925,15.9,7.5649999999999995,5.875,98.0,5.85,305.25,1017.575,0.0,22,3,1,2,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2024-01-03 23:00:00+00:00,246.33333333333334,317.3333333333333,16.400000000000002,30.5,29.566666666666666,32.4,16.233333333333334,2.2866666666666666,15.9,6.8,5.5,98.0,5.400000000000001,312.0,1017.5,0.0,23,3,1,2,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2024-01-04 00:00:00+00:00,230.5,302.5,14.549999999999999,22.625,23.9,26.925,12.075,1.2725,15.9,4.825,6.025,96.75,5.425,312.75,1018.2,0.0,0,4,1,3,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-04 01:00:00+00:00,212.5,280.5,13.175,18.225,20.425,23.225,10.425,1.155,15.9,4.715,8.850000000000001,90.0,5.1000000000000005,305.75,1019.25,0.0,1,4,1,3,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-01-04 02:00:00+00:00,241.75,313.75,12.675,16.700000000000003,19.2,22.5,10.3,0.62,15.9,4.585,9.2,89.25,5.925,303.5,1019.875,0.0,2,4,1,3,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-01-04 03:00:00+00:00,218.5,279.5,11.85,13.225,16.675,20.25,10.5,0.4525,15.9,4.1274999999999995,10.275,85.25,6.7749999999999995,296.75,1020.575,0.0,3,4,1,3,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
2024-01-04 04:00:00+00:00,204.75,256.75,11.65,12.7,16.225,18.825,13.225,0.83,15.9,3.41,12.274999999999999,78.0,7.225,290.25,1021.075,0.0,4,4,1,3,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-01-04 05:00:00+00:00,182.75,235.25,12.149999999999999,14.55,17.625,20.375,14.475,0.8425,15.9,3.1425,14.45,70.75,7.025,291.75,1020.675,0.0,5,4,1,3,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2024-01-04 06:00:00+00:00,174.5,222.5,12.325,14.45,17.675,20.45,14.225,0.89,15.9,2.925,16.1,66.25,6.3999999999999995,294.0,1019.35,0.0,6,4,1,3,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2024-01-04 07:00:00+00:00,170.75,220.75,13.85,18.7,21.25,25.05,14.1,1.005,15.9,3.1950000000000003,17.2,63.25,3.875,302.0,1018.0,0.0,7,4,1,3,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-01-04 08:00:00+00:00,195.75,257.25,14.0,18.575,21.25,25.2,21.75,1.1,15.9,3.275,17.85,60.5,2.675,327.0,1016.875,0.0,8,4,1,3,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2024-01-04 09:00:00+00:00,228.75,307.25,13.175,15.875,19.175,22.775,25.225,1.3,15.9,3.5075,18.025,58.75,2.95,328.5,1016.125,0.0,9,4,1,3,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2024-01-04 10:00:00+00:00,248.0,344.75,13.3,20.925,21.95,26.25,25.4,1.7225000000000001,15.9,4.0475,18.0,58.25,3.4,322.5,1015.85,0.0,10,4,1,3,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-01-04 11:00:00+00:00,302.75,400.25,13.875,25.825,25.0,30.3,25.725,1.9749999999999999,15.9,5.45,17.275,61.25,4.95,317.75,1015.7,0.0,11,4,1,3,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2024-01-04 12:00:00+00:00,317.25,422.75,12.425,19.025,20.2,24.275,14.225000000000001,1.5325,15.9,6.6625,15.375,71.0,7.4,322.5,1016.1,0.0,12,4,1,3,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2024-01-04 13:00:00+00:00,256.75,344.0,13.575,21.6,22.525000000000002,26.65,8.5,1.4275,15.9,5.9425,13.4,80.25,9.075,339.25,1017.375,0.0,13,4,1,3,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-01-04 14:00:00+00:00,237.25,312.0,14.05,21.4,22.775,26.15,8.625,1.4224999999999999,15.9,5.4675,12.9,81.75,9.875,340.0,1017.675,0.0,14,4,1,3,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2024-01-04 15:00:00+00:00,227.0,302.0,14.075,19.85,22.0,26.35,9.15,1.5825,15.9,5.9075,11.850000000000001,86.25,10.524999999999999,341.25,1017.925,0.0,15,4,1,3,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2024-01-04 16:00:00+00:00,207.75,282.0,15.025,22.4,24.125,28.5,11.149999999999999,1.595,15.9,5.4875,10.325,93.5,9.575,344.25,1018.025,0.0,16,4,1,3,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2024-01-04 17:00:00+00:00,185.25,265.0,14.875,20.775,23.15,27.9,11.649999999999999,1.7525,15.9,6.3925,9.600000000000001,95.25,7.75,339.5,1018.0,0.0,17,4,1,3,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-01-04 18:00:00+00:00,159.0,238.0,15.174999999999999,22.15,24.1,30.4,11.725,1.8525,15.9,6.9875,8.825,96.25,6.05,328.25,1017.625,0.0,18,4,1,3,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2024-01-04 19:00:00+00:00,161.5,245.0,16.15,25.6,26.75,31.6,11.925,2.0,15.9,8.8875,8.200000000000001,97.25,5.8500000000000005,314.0,1017.375,0.0,19,4,1,3,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2024-01-04 20:00:00+00:00,173.0,255.25,15.9,23.675,25.55,31.475,15.825000000000001,1.915,15.9,8.44,7.975,98.0,5.725,303.75,1017.3,0.0,20,4,1,3,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-01-04 21:00:00+00:00,171.5,248.5,15.7,22.925,24.95,32.1,18.15,1.6575,15.9,7.3025,8.399999999999999,97.75,5.95,299.25,1017.275,0.0,21,4,1,3,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2024-01-04 22:00:00+00:00,139.75,207.25,14.6,18.675,21.825000000000003,28.25,17.6,1.3475000000000001,15.9,5.815,9.15,96.75,6.65,300.0,1017.1750000000001,0.0,22,4,1,3,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2024-01-04 23:00:00+00:00,127.66666666666667,198.66666666666666,13.866666666666667,16.400000000000002,20.0,24.900000000000002,17.666666666666668,1.1933333333333334,15.9,5.926666666666667,9.6,96.0,7.400000000000001,309.0,1017.1,0.0,23,4,1,3,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2024-01-05 00:00:00+00:00,118.0,199.75,13.025,13.7,17.925,23.3,17.775,1.3399999999999999,15.9,5.865,10.025,94.75,6.875,320.25,1017.7,0.025,0,5,1,4,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-01-05 01:00:00+00:00,115.25,205.0,12.975,15.850000000000001,18.975,23.475,17.75,1.1475,15.9,4.6625,10.4,94.0,6.15,324.75,1018.75,0.07500000000000001,1,5,1,4,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-01-05 02:00:00+00:00,101.0,191.25,11.95,13.125,16.725,20.075,17.95,0.9025,15.9,4.05,10.55,93.25,5.65,330.75,1019.35,0.0,2,5,1,4,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-01-05 03:00:00+00:00,86.25,161.75,11.875,11.95,16.0,20.025,18.05,0.5975,15.9,3.245,11.2,90.25,4.3999999999999995,342.25,1019.9749999999999,0.0,3,5,1,4,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
2024-01-05 04:00:00+00:00,68.0,123.25,11.65,11.15,15.4,19.075,9.6,0.6425,15.9,2.9475000000000002,12.05,87.0,3.925,341.25,1020.5,0.0,4,5,1,4,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-01-05 05:00:00+00:00,77.5,135.25,11.7,11.1,15.4,19.975,4.625,0.7024999999999999,15.9,2.7275,13.375,81.5,3.9749999999999996,338.5,1020.225,0.0,5,5,1,4,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2024-01-05 06:00:00+00:00,68.25,133.0,11.4,10.825,15.05,19.275,4.6,0.7575000000000001,15.9,2.8025,15.5,72.5,2.45,275.25,1019.05,0.0,6,5,1,4,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2024-01-05 07:00:00+00:00,77.75,160.0,11.4,11.45,15.375,20.3,4.2,0.8075,15.9,2.91,16.75,67.25,1.075,75.25,1017.7,0.0,7,5,1,4,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
