country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","11-09-2026 05:00:00",25.586562,85.043586,OZONE,16,54,30
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","11-09-2026 05:00:00",25.610369,85.132568,NO2,3,8,5
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","11-09-2026 05:00:00",25.592539,85.227158,PM2.5,37,46,41
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","11-09-2026 05:00:00",25.366336,87.117468,SO2,16,17,16
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","11-09-2026 05:00:00",25.0328,85.41948,PM2.5,22,72,26
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","11-09-2026 05:00:00",25.0328,85.41948,NH3,3,3,3
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","11-09-2026 05:00:00",25.859655,85.77944,NO2,8,9,8
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","11-09-2026 05:00:00",25.859655,85.77944,OZONE,5,6,6
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","11-09-2026 05:00:00",24.952822,84.002396,SO2,1,7,4
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","11-09-2026 05:00:00",24.952822,84.002396,CO,4,20,11
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","11-09-2026 05:00:00",30.751462,76.762879,NH3,9,15,11
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","11-09-2026 05:00:00",21.185571,81.343175,NO2,15,16,16
India,"Andhra Pradesh",Tirumala,"Toll Gate, Tirumala - APPCB","11-09-2026 05:00:00",13.67,79.35,PM10,36,151,63
India,"Andhra Pradesh",Tirumala,"Toll Gate, Tirumala - APPCB","11-09-2026 05:00:00",13.67,79.35,NH3,2,4,3
India,"Andhra Pradesh",Tirumala,"Toll Gate, Tirumala - APPCB","11-09-2026 05:00:00",13.67,79.35,SO2,3,9,5
India,"Andhra Pradesh",Tirumala,"Toll Gate, Tirumala - APPCB","11-09-2026 05:00:00",13.67,79.35,CO,16,33,20
India,"Andhra Pradesh",Tirupati,"Vaikuntapuram, Tirupati - APPCB","11-09-2026 05:00:00",13.615387,79.40923,CO,26,30,28
India,"Andhra Pradesh",Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","11-09-2026 05:00:00",16.554731,80.64911,PM10,52,86,61
India,"Andhra Pradesh",Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","11-09-2026 05:00:00",16.554731,80.64911,CO,24,25,24
India,"Andhra Pradesh",Vijayawada,"HB Colony, Vijayawada - APPCB","11-09-2026 05:00:00",16.536107,80.594233,PM2.5,47,62,56
India,"Andhra Pradesh",Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","11-09-2026 05:00:00",16.509717,80.612222,SO2,11,16,14
India,"Andhra Pradesh",Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","11-09-2026 05:00:00",17.72,83.3,PM2.5,9,94,49
India,"Andhra Pradesh",Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","11-09-2026 05:00:00",17.72,83.3,NO2,15,134,66
India,"Andhra Pradesh",Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","11-09-2026 05:00:00",17.72,83.3,NH3,2,3,2
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","11-09-2026 05:00:00",26.146529,87.454184,SO2,16,24,21
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","11-09-2026 05:00:00",26.146529,87.454184,OZONE,35,44,38
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","11-09-2026 05:00:00",25.5626095,84.663264,OZONE,5,14,7
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","11-09-2026 05:00:00",25.42742023,86.13886079,NH3,2,3,3
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","11-09-2026 05:00:00",26.80365,84.51954,NO2,18,40,27
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","11-09-2026 05:00:00",25.265194,87.012947,PM10,21,176,45
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","11-09-2026 05:00:00",25.251013,86.989001,SO2,13,29,22
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","11-09-2026 05:00:00",25.204762,85.51496,NO2,9,10,9
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","11-09-2026 05:00:00",25.204762,85.51496,SO2,13,14,13
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","11-09-2026 05:00:00",25.7808257,84.7446768,CO,79,94,85
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","11-09-2026 05:00:00",24.792403,84.992416,SO2,44,48,47
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","11-09-2026 05:00:00",24.762518,84.982348,NH3,4,7,6
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","11-09-2026 05:00:00",24.7955,84.9994,PM2.5,3,193,61
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","11-09-2026 05:00:00",25.697189,85.2459,PM2.5,12,72,46
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","11-09-2026 05:00:00",25.697189,85.2459,OZONE,18,26,21
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","11-09-2026 05:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","11-09-2026 05:00:00",25.560083,87.553265,CO,73,93,81
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","11-09-2026 05:00:00",26.181742,91.78063,NH3,1,1,1
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","11-09-2026 05:00:00",26.181742,91.78063,CO,19,25,22
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","11-09-2026 05:00:00",26.349082,92.68449,OZONE,9,15,13
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","11-09-2026 05:00:00",26.446912,91.439057,PM2.5,31,111,74
India,Assam,Silchar,"Tarapur, Silchar - PCBA","11-09-2026 05:00:00",24.82827,92.79525,PM2.5,36,37,37
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","11-09-2026 05:00:00",26.987634,94.636574,PM2.5,19,51,34
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","11-09-2026 05:00:00",26.987634,94.636574,PM10,28,51,40
India,"Andhra Pradesh",Kurnool,"Sita Rama Nagar, Kurnool - APPCB","11-09-2026 05:00:00",15.83411,78.028546,PM2.5,39,69,55
India,"Andhra Pradesh",Kurnool,"Sita Rama Nagar, Kurnool - APPCB","11-09-2026 05:00:00",15.83411,78.028546,NH3,5,5,5
India,"Andhra Pradesh",Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","11-09-2026 05:00:00",16.186555,81.13219,CO,21,24,23
India,"Andhra Pradesh",Nellore,"Ambedkar Nagar, Nellore - APPCB ","11-09-2026 05:00:00",14.438164,79.966814,SO2,9,18,13
India,"Andhra Pradesh",Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","11-09-2026 05:00:00",16.9872867,81.7363176,PM10,31,86,59
India,"Andhra Pradesh",Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","11-09-2026 05:00:00",16.9872867,81.7363176,CO,11,21,16
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","11-09-2026 05:00:00",27.308328,84.531742,NO2,19,52,31
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","11-09-2026 05:00:00",26.63086,84.90051,NH3,1,1,1
India,Bihar,Munger,"Town Hall, Munger - BSPCB","11-09-2026 05:00:00",25.376776,86.471523,PM10,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB","11-09-2026 05:00:00",25.376776,86.471523,CO,35,36,36
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","11-09-2026 05:00:00",26.1403345,85.3650192,NH3,1,1,1
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","11-09-2026 05:00:00",26.071318,91.87488,NH3,4,6,4
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","11-09-2026 05:00:00",26.071318,91.87488,OZONE,17,18,17
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","11-09-2026 05:00:00",26.10887,91.589544,NO2,2,15,13
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","11-09-2026 05:00:00",26.10887,91.589544,CO,26,33,31
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","11-09-2026 05:00:00",26.1875,91.744194,NO2,NA,NA,NA
India,"Andhra Pradesh",Guntur,"Rajendra Nagar North, Guntur - APPCB","11-09-2026 05:00:00",16.316553,80.413302,NO2,30,83,42
India,"Andhra Pradesh",Kadapa,"Yerramukkapalli, Kadapa - APPCB","11-09-2026 05:00:00",14.465052,78.824187,PM10,54,68,60
India,"Andhra Pradesh",Kakinada,"Rama Rao Peta, Kakinada - APPCB","11-09-2026 05:00:00",16.962488,82.229513,NO2,14,45,31
India,"Andhra Pradesh",Amaravati,"Secretariat, Amaravati - APPCB","11-09-2026 05:00:00",16.5150833,80.5181667,PM10,43,109,80
India,"Andhra Pradesh",Amaravati,"Secretariat, Amaravati - APPCB","11-09-2026 05:00:00",16.5150833,80.5181667,NH3,4,6,5
India,"Andhra Pradesh",Amaravati,"Secretariat, Amaravati - APPCB","11-09-2026 05:00:00",16.5150833,80.5181667,SO2,4,20,11
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","11-09-2026 05:00:00",28.594169,77.1251,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","11-09-2026 05:00:00",28.594169,77.1251,NH3,2,4,3
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","11-09-2026 05:00:00",28.611281,77.237738,PM2.5,2,55,28
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","11-09-2026 05:00:00",28.611281,77.237738,PM10,81,120,105
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","11-09-2026 05:00:00",28.611281,77.237738,SO2,3,9,5
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","11-09-2026 05:00:00",28.611281,77.237738,CO,74,100,86
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","11-09-2026 05:00:00",28.710508,77.249485,CO,73,101,83
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","11-09-2026 05:00:00",28.530785,77.271255,NH3,2,10,5
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","11-09-2026 05:00:00",28.530785,77.271255,SO2,5,11,8
India,Delhi,Delhi,"Rohini, Delhi - DPCC","11-09-2026 05:00:00",28.732528,77.11992,PM10,100,177,140
India,Delhi,Delhi,"Rohini, Delhi - DPCC","11-09-2026 05:00:00",28.732528,77.11992,SO2,9,11,10
India,Delhi,Delhi,"Rohini, Delhi - DPCC","11-09-2026 05:00:00",28.732528,77.11992,OZONE,13,40,19
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","11-09-2026 05:00:00",28.672342,77.31526,OZONE,12,17,13
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","11-09-2026 05:00:00",28.73282,77.170633,PM2.5,10,237,84
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","11-09-2026 05:00:00",28.73282,77.170633,PM10,109,182,143
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","11-09-2026 05:00:00",28.73282,77.170633,CO,52,67,56
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","11-09-2026 05:00:00",28.73282,77.170633,OZONE,11,12,12
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","11-09-2026 05:00:00",28.6811736,77.3025234,NH3,4,5,5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","11-09-2026 05:00:00",28.531346,77.190156,PM10,79,143,105
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","11-09-2026 05:00:00",28.56789,77.250515,SO2,3,109,13
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","11-09-2026 05:00:00",28.56789,77.250515,CO,25,89,60
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","11-09-2026 05:00:00",28.56789,77.250515,OZONE,5,12,8
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","11-09-2026 05:00:00",28.623763,77.287209,PM10,105,187,126
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","11-09-2026 05:00:00",28.58028,77.233829,CO,101,110,106
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","11-09-2026 05:00:00",28.594004,76.909423,PM10,67,137,103
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","11-09-2026 05:00:00",28.594004,76.909423,OZONE,2,5,4
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","11-09-2026 05:00:00",28.674045,77.131023,NO2,23,54,36
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","11-09-2026 05:00:00",28.674045,77.131023,NH3,2,4,3
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","11-09-2026 05:00:00",28.674045,77.131023,CO,36,74,51
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","11-09-2026 05:00:00",28.699793,77.165453,PM2.5,40,107,72
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","11-09-2026 05:00:00",28.699793,77.165453,PM10,133,374,180
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","11-09-2026 05:00:00",28.699793,77.165453,OZONE,4,7,5
India,Delhi,Delhi,"DTU, Delhi - CPCB","11-09-2026 05:00:00",28.7500499,77.1112615,PM2.5,28,277,83
India,Delhi,Delhi,"DTU, Delhi - CPCB","11-09-2026 05:00:00",28.7500499,77.1112615,SO2,30,32,31
India,Delhi,Delhi,"DTU, Delhi - CPCB","11-09-2026 05:00:00",28.7500499,77.1112615,CO,14,23,20
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","11-09-2026 05:00:00",28.5710274,77.0719006,CO,14,27,19
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","11-09-2026 05:00:00",28.498571,77.26484,OZONE,5,7,6
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","11-09-2026 05:00:00",28.5627763,77.1180053,NH3,NA,NA,NA
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","11-09-2026 05:00:00",28.493624,77.201159,NH3,1,8,4
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","11-09-2026 05:00:00",28.493624,77.201159,CO,62,75,70
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","11-09-2026 05:00:00",28.615828,77.271992,PM10,87,127,109
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","11-09-2026 05:00:00",28.615828,77.271992,SO2,1,9,3
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","11-09-2026 05:00:00",28.62181,77.1944633,PM10,72,119,102
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","11-09-2026 05:00:00",28.62181,77.1944633,NO2,8,44,26
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","11-09-2026 05:00:00",28.60909,77.0325413,SO2,1,16,5
India,Delhi,Delhi,"Mundka, Delhi - DPCC","11-09-2026 05:00:00",28.684678,77.076574,PM2.5,15,103,47
India,Delhi,Delhi,"Mundka, Delhi - DPCC","11-09-2026 05:00:00",28.684678,77.076574,NH3,4,7,6
India,Delhi,Delhi,"Mundka, Delhi - DPCC","11-09-2026 05:00:00",28.684678,77.076574,CO,49,61,54
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","11-09-2026 05:00:00",28.6514781,77.1473105,CO,27,74,46
India,Delhi,Delhi,"Pusa, Delhi - DPCC","11-09-2026 05:00:00",28.639652,77.146275,PM2.5,32,78,52
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","11-09-2026 05:00:00",28.5504249,77.2159377,PM10,103,193,128
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","11-09-2026 05:00:00",28.5504249,77.2159377,CO,49,61,57
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","11-09-2026 05:00:00",28.5504249,77.2159377,OZONE,17,31,23
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","11-09-2026 05:00:00",28.656756,77.227234,OZONE,2,6,3
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","11-09-2026 05:00:00",28.695381,77.181665,PM2.5,52,93,69
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","11-09-2026 05:00:00",28.695381,77.181665,PM10,111,169,139
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","11-09-2026 05:00:00",28.695381,77.181665,NO2,15,59,31
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","11-09-2026 05:00:00",28.695381,77.181665,NH3,4,7,5
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","11-09-2026 05:00:00",28.647622,77.315809,PM10,21,124,77
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","11-09-2026 05:00:00",21.185571,81.343175,NH3,1,2,1
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","11-09-2026 05:00:00",21.185571,81.343175,OZONE,11,12,11
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","11-09-2026 05:00:00",21.194815,81.31477,PM10,16,59,36
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","11-09-2026 05:00:00",21.194815,81.31477,OZONE,6,22,16
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","11-09-2026 05:00:00",21.224231,81.40835,PM2.5,14,76,36
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","11-09-2026 05:00:00",21.224231,81.40835,NO2,5,33,16
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","11-09-2026 05:00:00",21.224231,81.40835,NH3,4,12,7
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","11-09-2026 05:00:00",22.08815,82.13737,NO2,13,24,18
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","11-09-2026 05:00:00",22.118125,83.140608,NH3,2,2,2
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","11-09-2026 05:00:00",22.118125,83.140608,CO,14,20,16
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","11-09-2026 05:00:00",22.368195,82.746431,PM2.5,2,19,8
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","11-09-2026 05:00:00",22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","11-09-2026 05:00:00",22.348441,82.549611,PM2.5,7,19,10
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","11-09-2026 05:00:00",21.613267,73.010555,PM2.5,26,68,43
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","11-09-2026 05:00:00",21.613267,73.010555,OZONE,39,40,39
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","11-09-2026 05:00:00",21.755417,72.139056,NO2,37,51,44
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","11-09-2026 05:00:00",23.221714,72.654328,NH3,1,1,1
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","11-09-2026 05:00:00",23.163798,72.677768,NO2,19,76,36
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","11-09-2026 05:00:00",23.163798,72.677768,OZONE,2,7,4
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","11-09-2026 05:00:00",23.243639,72.68994,NH3,4,9,5
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","11-09-2026 05:00:00",23.243639,72.68994,SO2,1,3,2
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","11-09-2026 05:00:00",23.243639,72.68994,CO,19,39,26
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","11-09-2026 05:00:00",23.243639,72.68994,OZONE,1,2,1
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","11-09-2026 05:00:00",22.410802,73.097923,PM10,32,81,49
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","11-09-2026 05:00:00",22.410802,73.097923,NO2,0,58,14
India,Delhi,Delhi,"ITO, Delhi - CPCB","11-09-2026 05:00:00",28.628624,77.24106,NH3,3,6,5
India,Delhi,Delhi,"ITO, Delhi - CPCB","11-09-2026 05:00:00",28.628624,77.24106,CO,43,75,60
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","11-09-2026 05:00:00",28.563262,77.186937,NH3,4,5,4
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","11-09-2026 05:00:00",28.4706914,77.1099364,NO2,3,22,13
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","11-09-2026 05:00:00",28.5512005,77.2735737,NH3,NA,NA,NA
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","11-09-2026 05:00:00",28.5512005,77.2735737,SO2,NA,NA,NA
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","11-09-2026 05:00:00",28.7256504,77.2011573,CO,18,28,23
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","11-09-2026 05:00:00",28.5918245,77.2273074,CO,29,37,32
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","11-09-2026 05:00:00",23.016834,72.625775,SO2,5,13,8
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","11-09-2026 05:00:00",23.002657,72.591912,PM2.5,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","11-09-2026 05:00:00",22.12665,83.483212,NO2,4,15,8
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","11-09-2026 05:00:00",22.1910172,83.5197009,PM2.5,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","11-09-2026 05:00:00",22.1910172,83.5197009,PM10,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","11-09-2026 05:00:00",22.1910172,83.5197009,SO2,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","11-09-2026 05:00:00",21.237755,81.705301,PM2.5,13,58,36
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","11-09-2026 05:00:00",21.237755,81.705301,NO2,5,23,12
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","11-09-2026 05:00:00",21.237755,81.705301,SO2,0,11,7
India,Delhi,Delhi,"Narela, Delhi - DPCC","11-09-2026 05:00:00",28.822836,77.101981,NH3,3,4,3
India,Delhi,Delhi,"Narela, Delhi - DPCC","11-09-2026 05:00:00",28.822836,77.101981,SO2,9,23,12
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","11-09-2026 05:00:00",23.076793,72.627874,NO2,9,48,22
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","11-09-2026 05:00:00",23.076793,72.627874,SO2,6,101,24
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","11-09-2026 05:00:00",23.076793,72.627874,CO,19,47,29
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","11-09-2026 05:00:00",22.977134,72.553024,NO2,36,63,44
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","11-09-2026 05:00:00",23.023389,72.515201,NH3,1,2,1
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","11-09-2026 05:00:00",23.023389,72.515201,CO,14,47,29
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","11-09-2026 05:00:00",23.020509,72.579261,PM10,45,122,72
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","11-09-2026 05:00:00",23.020509,72.579261,OZONE,3,7,6
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","11-09-2026 05:00:00",22.248853,70.776774,CO,26,28,27
India,Gujarat,Surat,"Science Center, Surat - SMC","11-09-2026 05:00:00",21.170046,72.795405,CO,49,55,52
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","11-09-2026 05:00:00",21.217779,72.834787,PM2.5,21,81,44
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","11-09-2026 05:00:00",21.217779,72.834787,NO2,2,26,15
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","11-09-2026 05:00:00",21.217779,72.834787,NH3,1,1,1
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","11-09-2026 05:00:00",21.217779,72.834787,CO,28,33,30
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","11-09-2026 05:00:00",30.379589,76.778328,CO,10,36,21
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","11-09-2026 05:00:00",28.6701,76.9254,NH3,7,9,8
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","11-09-2026 05:00:00",28.6701,76.9254,CO,23,27,25
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","11-09-2026 05:00:00",28.3419248,77.319699,PM10,107,172,137
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","11-09-2026 05:00:00",28.3419248,77.319699,CO,15,26,21
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","11-09-2026 05:00:00",28.593883,76.270653,PM10,34,103,78
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","11-09-2026 05:00:00",28.593883,76.270653,NO2,9,23,16
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","11-09-2026 05:00:00",28.593883,76.270653,NH3,5,8,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","11-09-2026 05:00:00",28.593883,76.270653,CO,9,25,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","11-09-2026 05:00:00",28.2068,76.7997,PM10,1,99,64
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","11-09-2026 05:00:00",28.2068,76.7997,NH3,NA,NA,NA
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","11-09-2026 05:00:00",28.2068,76.7997,OZONE,10,25,12
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","11-09-2026 05:00:00",16.7602,77.1428,SO2,10,18,13
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","11-09-2026 05:00:00",8.5149093,76.9435879,PM2.5,15,37,26
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","11-09-2026 05:00:00",8.5149093,76.9435879,CO,5,14,8
